,datadate,transaction_no,client_name,country,state,industry,credit_rating,product_category,start_date,end_date,currency,on_bs_amount_aud,off_bs_amount_aud,undrawn_amount_aud,watchlist_stage,department,anzsic_2006_division,anzsic_2006_subdivision,anzsic_2006_group,cpt_industry_classification,ho_industry_classification,product_type,loan_purpose,rating_category,credit_group,security_category,ppp_category,cre_category
100,2020-02-28,16-586-9792,Lowe-Reichel,GB,TAS,Business Services,14,Corporate Bond,2023-03-06,2025-09-28,CNY,21399081,8372332,33909818,Stage 2,SFD,A,A06,A06c,A,D01,Corporate Bond06,External Refinance,AA above,L,Pledge,ppp3,
101,2020-02-28,34-475-7838,"Abbott, Harber and Veum",CN,QLD,Diversified Commercial Services,08,Trade Finance,2022-12-13,2025-09-21,RUB,32427477,4862848,44890723,Stage 2,CBD,D,D05,D05f,D,A01,Trade Finance06,External Refinance,AA above,A,Pledge,ppp3,residential
102,2020-02-28,43-384-3733,"Reinger, Smitham and Abbott",NZ,VIC,Marine Transportation,20,Corporate Bond,2020-05-04,2025-05-11,CNY,2347119,17419592,14458399,Stage 2,PER,B,B02,B02a,B,B01,Corporate Bond05,General Purpose,No Rating,R,Pledge,ppp4,
103,2020-02-28,55-615-4113,Hauck Group,GB,QLD,Major Pharmaceuticals,08,Loan,2020-10-07,2025-08-26,MXN,31336402,29136300,48283818,Stage 2,BNE,E,E01,E01a,E,A01,Loan04,General Purpose,No Rating,H,Guarantee,ppp2,logistics
104,2020-02-28,68-461-4379,"Murphy, Smith and Sipes",HK,NSW,,06,Trade Finance,2023-02-17,2025-10-08,COP,40568971,26848031,34933673,Stage 1,TFD,F,F05,F05c,F,C01,Trade Finance04,External Refinance,AA above,M,Guarantee,,
105,2020-02-28,06-208-9135,Renner-Mayer,US,TAS,Computer Software: Prepackaged Software,19,Corporate Bond,2022-07-06,2025-10-08,VND,12620513,47339889,4206737,Stage 1,PER,E,E04,E04c,E,D01,Corporate Bond01,Internal Refinance,AA above,R,Pledge,ppp2,logistics
106,2020-02-28,32-809-1073,"Harris, Schmidt and Reilly",AU,TAS,Real Estate Investment Trusts,14,Trade Finance,2021-02-04,2024-12-18,IDR,11926867,2581849,4647549,Stage 1,SFD,A,A04,A04f,A,B01,Trade Finance05,External Refinance,BB above,H,Guarantee,ppp2,office
107,2020-02-28,31-103-7864,West and Sons,US,VIC,Meat/Poultry/Fish,18,Loan,2021-03-12,2025-04-05,CNY,41672074,46291192,11401867,Stage 2,PER,A,A05,A05b,A,C01,Loan01,General Purpose,BB above,W,Guarantee,,hotel
108,2020-02-28,64-803-7082,"Nitzsche, Wintheiser and Fritsch",AU,VIC,Food Chains,08,Loan,2021-05-26,2025-05-19,PEN,22055785,25591958,29879888,Stage 1,BNE,E,E06,E06e,E,F01,Loan04,External Refinance,BB above,N,Mortgage,ppp4,residential
109,2020-02-28,35-986-6014,Schaefer and Sons,HK,QLD,Real Estate Investment Trusts,04,Trade Finance,2022-11-08,2025-07-21,ETB,16814103,39566913,1685171,,SFD,D,D01,D01a,D,C01,Trade Finance01,General Purpose,No Rating,S,Credit,ppp1,
110,2020-02-28,48-710-9797,"Fisher, Erdman and D'Amore",HK,WA,Major Pharmaceuticals,15,Trade Finance,2020-03-29,2025-05-26,GTQ,38558474,26088065,12089860,,PER,B,B01,B01e,B,A01,Trade Finance06,General Purpose,AA above,F,Pledge,ppp4,residential
111,2020-02-28,68-761-4802,Koepp and Sons,AU,NSW,Oil & Gas Production,14,Trade Finance,2022-10-16,2025-02-05,LYD,11921689,8056440,17232012,,BNE,B,B03,B03f,B,A01,Trade Finance02,External Refinance,No Rating,K,Mortgage,ppp1,logistics
112,2020-02-28,56-597-6054,O'Kon-Blick,AU,NSW,Oil & Gas Production,03,Trade Finance,2020-08-03,2025-07-12,LKR,1674968,9824347,41095009,,SFD,A,A01,A01b,A,F01,Trade Finance02,External Refinance,No Rating,O,Guarantee,ppp4,office
113,2020-02-28,27-408-9283,Torp Inc,US,ACT,Biotechnology: Commercial Physical & Biological Resarch,14,Corporate Bond,2021-09-27,2025-11-26,EUR,9878791,13584604,18462833,Stage 2,BNE,C,C01,C01f,C,C01,Corporate Bond04,Internal Refinance,BB above,T,Mortgage,ppp2,logistics
114,2020-02-28,55-544-2392,"Stehr, Bogan and Bogan",US,WA,Life Insurance,03,Loan,2023-05-08,2025-08-30,RUB,5503065,48096942,39102816,,PER,E,E06,E06e,E,D01,Loan01,External Refinance,BB above,S,Mortgage,ppp1,hotel
115,2020-02-28,94-576-6778,Beahan Group,GB,VIC,Real Estate Investment Trusts,08,Loan,2023-02-12,2025-04-11,NZD,11524492,3480662,18021700,Stage 1,SFD,E,E02,E02a,E,B01,Loan05,Internal Refinance,AA above,B,Guarantee,,
116,2020-02-28,92-526-8478,"Ferry, Will and Pagac",HK,TAS,,15,Trade Finance,2023-03-09,2025-09-03,CNY,4458520,30703345,49130011,Stage 2,MEL,E,E02,E02f,E,B01,Trade Finance03,External Refinance,BB above,F,Mortgage,ppp2,office
117,2020-02-28,86-951-3415,Maggio LLC,AU,WA,Auto Parts:O.E.M.,20,Loan,2021-11-06,2025-09-09,RUB,15044407,36302978,31687264,Stage 1,CBD,C,C05,C05b,C,D01,Loan04,External Refinance,No Rating,M,Credit,,hotel
118,2020-02-28,34-686-4007,"Weber, Breitenberg and Nikolaus",CN,WA,Hospital/Nursing Management,09,Loan,2021-03-22,2025-09-26,JPY,48016992,43964046,26483909,Stage 1,SFD,C,C03,C03e,C,B01,Loan06,Internal Refinance,No Rating,W,Guarantee,ppp2,hotel
119,2020-02-28,96-412-0436,"Durgan, Pouros and Mayert",GB,TAS,,02,Corporate Bond,2021-05-04,2025-10-19,SYP,38069347,41754527,28936598,Stage 2,SFD,E,E05,E05f,E,A01,Corporate Bond03,Internal Refinance,BB above,D,Credit,ppp4,logistics
120,2020-02-28,15-742-5579,Quigley Inc,CN,VIC,,15,Loan,2021-10-26,2025-01-01,SEK,49291158,3684651,29408914,Stage 2,MEL,E,E04,E04f,E,F01,Loan03,Internal Refinance,BB above,Q,Guarantee,ppp2,hotel
121,2020-02-28,49-455-7888,Koch-Towne,HK,TAS,Real Estate Investment Trusts,07,Trade Finance,2020-02-13,2025-06-06,BGN,5828632,5889759,5206898,Stage 1,MEL,B,B01,B01a,B,C01,Trade Finance03,General Purpose,BB above,K,Pledge,ppp1,residential
122,2020-02-28,89-789-8444,Adams-King,NZ,QLD,Auto Parts:O.E.M.,10,Corporate Bond,2020-10-04,2025-03-23,CZK,39189054,23816845,2373165,,PER,F,F05,F05a,F,E01,Corporate Bond02,General Purpose,BB above,A,Credit,,residential
123,2020-02-28,71-841-8129,Wisoky and Sons,GB,QLD,Mining & Quarrying of Nonmetallic Minerals (No Fuels),04,Trade Finance,2021-09-18,2025-10-08,CNY,33209299,34865584,39918102,Stage 1,MEL,E,E06,E06c,E,D01,Trade Finance05,General Purpose,AA above,W,Guarantee,ppp1,office
124,2020-02-28,93-935-2519,Schinner and Sons,CN,NSW,Retail: Computer Software & Peripheral Equipment,16,Loan,2022-08-14,2025-09-28,CNY,22066726,23845508,34901695,,BNE,D,D01,D01b,D,E01,Loan01,General Purpose,AA above,S,Mortgage,,hotel
125,2020-02-28,04-706-5562,Weimann and Sons,CN,QLD,Banks,01,Trade Finance,2020-09-01,2025-02-18,ILS,13056980,40984464,21929090,,BNE,C,C06,C06d,C,F01,Trade Finance03,General Purpose,No Rating,W,Credit,,residential
126,2020-02-28,71-734-8920,McCullough Group,US,NSW,Business Services,12,Corporate Bond,2021-11-20,2025-11-13,USD,13010071,17351749,6108475,Stage 1,PER,F,F05,F05b,F,F01,Corporate Bond06,Internal Refinance,BB above,M,Credit,ppp3,hotel
127,2020-02-28,68-266-9809,Cummerata Group,NZ,WA,,03,Trade Finance,2021-08-08,2025-08-06,BIF,41084348,3570752,6113617,,MEL,F,F04,F04d,F,F01,Trade Finance04,External Refinance,BB above,C,Credit,ppp2,logistics
128,2020-02-28,19-865-3426,Deckow Group,HK,TAS,Railroads,02,Corporate Bond,2020-12-16,2025-01-14,CNY,47617297,41525637,26081587,Stage 1,BNE,A,A05,A05b,A,C01,Corporate Bond04,Internal Refinance,BB above,D,Pledge,,logistics
129,2020-02-28,67-148-5585,Jakubowski LLC,NZ,TAS,,13,Trade Finance,2021-05-20,2025-07-01,MKD,37431342,41227207,47449538,Stage 1,PER,A,A02,A02a,A,C01,Trade Finance02,General Purpose,AA above,J,Credit,,hotel
130,2020-02-28,04-631-3926,Murray Group,AU,WA,Coal Mining,10,Corporate Bond,2020-03-12,2025-07-20,VND,9739566,24773303,13176504,,SFD,D,D04,D04f,D,B01,Corporate Bond01,Internal Refinance,BB above,M,Mortgage,ppp1,logistics
131,2020-02-28,01-936-1793,Wintheiser Inc,HK,WA,Containers/Packaging,07,Trade Finance,2022-03-15,2025-05-25,EUR,7933163,10734595,16937829,,TFD,E,E02,E02e,E,D01,Trade Finance04,External Refinance,No Rating,W,Credit,ppp2,residential
132,2020-02-28,30-324-6616,Hand and Sons,AU,WA,Broadcasting,08,Trade Finance,2022-01-06,2025-05-11,CNY,17840751,27007169,18530720,Stage 1,CBD,F,F03,F03d,F,E01,Trade Finance03,External Refinance,No Rating,H,Credit,ppp3,
133,2020-02-28,45-069-7661,Glover Inc,HK,TAS,Beverages (Production/Distribution),08,Trade Finance,2020-02-13,2025-02-10,RUB,23120999,45640572,45190568,Stage 2,SFD,B,B03,B03d,B,A01,Trade Finance01,General Purpose,BB above,G,Pledge,ppp3,
134,2020-02-28,86-487-3379,Block and Sons,HK,ACT,Business Services,17,Trade Finance,2023-06-11,2024-12-13,JPY,5601178,21968414,32055927,Stage 1,SFD,B,B05,B05a,B,A01,Trade Finance02,General Purpose,AA above,B,Credit,ppp2,
135,2020-02-28,40-032-7628,"Schulist, Klein and Abbott",GB,VIC,Telecommunications Equipment,14,Trade Finance,2023-03-22,2025-01-09,CNY,7569636,37149143,28430736,,TFD,B,B06,B06b,B,E01,Trade Finance04,Internal Refinance,AA above,S,Credit,ppp3,hotel
136,2020-02-28,88-943-5745,Powlowski LLC,NZ,NSW,Major Pharmaceuticals,17,Trade Finance,2020-08-09,2025-03-01,EUR,22500486,17594416,22523455,,TFD,D,D05,D05e,D,D01,Trade Finance06,Internal Refinance,BB above,P,Pledge,,residential
137,2020-02-28,33-261-0725,"Grimes, Schumm and Hahn",CN,NSW,Business Services,09,Loan,2023-05-15,2025-04-04,IDR,13224492,257977,23906077,,BNE,A,A01,A01b,A,D01,Loan04,External Refinance,BB above,G,Guarantee,ppp4,hotel
138,2020-02-28,28-800-6348,"Hermiston, Hahn and Schmidt",AU,VIC,Broadcasting,07,Trade Finance,2023-10-16,2024-12-21,THB,24419526,48763502,28472714,,TFD,B,B06,B06f,B,D01,Trade Finance03,External Refinance,No Rating,H,Mortgage,ppp2,
139,2020-02-28,87-437-1875,"Halvorson, Von and Hahn",US,NSW,,19,Trade Finance,2021-08-12,2025-06-21,EUR,47660939,35583328,10023648,Stage 1,SFD,E,E01,E01e,E,A01,Trade Finance01,General Purpose,BB above,H,Guarantee,ppp1,logistics
140,2020-02-28,13-015-5824,"Stokes, Von and Swaniawski",GB,VIC,,04,Trade Finance,2020-04-09,2025-03-28,IDR,4418159,10652116,48300909,Stage 2,BNE,C,C04,C04a,C,A01,Trade Finance04,General Purpose,BB above,S,Mortgage,,residential
141,2020-02-28,75-831-2219,Wisoky LLC,GB,TAS,Precious Metals,08,Loan,2022-01-04,2025-11-25,PHP,39475369,45137399,41861697,Stage 1,MEL,A,A04,A04e,A,C01,Loan04,External Refinance,AA above,W,Credit,ppp3,hotel
142,2020-02-28,62-989-3352,"Effertz, Barrows and McGlynn",AU,TAS,"Computer Software: Programming, Data Processing",14,Trade Finance,2021-10-13,2025-06-25,CNY,30064746,10780364,21617088,,CBD,B,B06,B06a,B,D01,Trade Finance04,External Refinance,AA above,E,Guarantee,,hotel
143,2020-02-28,51-354-4278,"Bode, Veum and Hessel",US,QLD,Commercial Banks,01,Trade Finance,2023-01-08,2025-09-30,SAR,49894684,47858666,44090217,,PER,A,A03,A03b,A,D01,Trade Finance05,Internal Refinance,No Rating,B,Mortgage,,residential
144,2020-02-28,58-230-5472,DuBuque-Effertz,AU,VIC,Hotels/Resorts,07,Corporate Bond,2023-06-18,2025-06-17,CNY,15547702,31193176,8914153,,SFD,F,F06,F06c,F,D01,Corporate Bond03,General Purpose,BB above,D,Credit,ppp1,logistics
145,2020-02-28,09-542-4278,Mayert and Sons,NZ,QLD,Oil & Gas Production,14,Trade Finance,2022-04-07,2025-11-25,RUB,35091263,8570374,8077587,Stage 1,PER,F,F03,F03f,F,A01,Trade Finance02,Internal Refinance,AA above,M,Mortgage,ppp4,logistics
146,2020-02-28,06-671-3400,"Pfannerstill, Maggio and Osinski",AU,VIC,Biotechnology: Biological Products (No Diagnostic Substances),04,Trade Finance,2022-12-10,2025-08-02,JPY,1793629,20944437,46831445,Stage 1,SFD,A,A02,A02e,A,B01,Trade Finance04,General Purpose,BB above,P,Guarantee,,office
147,2020-02-28,38-447-5788,"Terry, Skiles and Kris",GB,NSW,Real Estate Investment Trusts,10,Trade Finance,2020-05-23,2025-02-02,CAD,5887760,36232318,41937420,,CBD,F,F04,F04f,F,D01,Trade Finance04,External Refinance,No Rating,T,Pledge,,residential
148,2020-02-28,60-805-6915,"Smitham, Tillman and Morar",GB,TAS,,01,Loan,2022-06-14,2025-01-05,IDR,44658535,33850351,24348027,,TFD,B,B04,B04a,B,A01,Loan04,General Purpose,BB above,S,Pledge,ppp1,logistics
149,2020-02-28,58-434-9989,Barrows Inc,CN,VIC,Major Banks,11,Loan,2020-03-09,2025-03-20,EUR,8730852,37828749,14879601,Stage 1,CBD,E,E02,E02c,E,A01,Loan03,General Purpose,AA above,B,Guarantee,,logistics
150,2020-03-31,60-104-6168,Corkery-Spencer,AU,ACT,Catalog/Specialty Distribution,03,Loan,2020-05-04,2025-10-30,THB,26568936,37070668,42377105,Stage 1,PER,C,C02,C02b,C,E01,Loan06,Internal Refinance,BB above,C,Guarantee,ppp1,
151,2020-03-31,89-346-7391,"Cremin, Luettgen and Anderson",AU,NSW,,09,Corporate Bond,2022-05-01,2025-07-09,JPY,5090417,26947781,24919821,Stage 2,MEL,D,D02,D02f,D,E01,Corporate Bond04,External Refinance,BB above,C,Mortgage,ppp3,residential
152,2020-03-31,85-316-1527,Schowalter-Hammes,CN,WA,Commercial Banks,04,Trade Finance,2022-12-03,2025-05-15,PLN,5181982,11795496,8045188,Stage 2,TFD,B,B01,B01e,B,F01,Trade Finance02,Internal Refinance,AA above,S,Guarantee,,office
153,2020-03-31,14-123-3999,Yost-Mohr,GB,ACT,Semiconductors,10,Corporate Bond,2022-05-14,2025-11-28,CNY,5735555,20449029,22316333,Stage 1,BNE,E,E04,E04e,E,A01,Corporate Bond02,Internal Refinance,BB above,Y,Pledge,ppp3,hotel
154,2020-03-31,16-779-7329,"Boyer, Wiza and Hane",AU,NSW,Major Banks,16,Loan,2023-11-10,2025-09-18,BSD,39845461,36122522,22351381,Stage 1,BNE,B,B02,B02e,B,C01,Loan04,Internal Refinance,No Rating,B,Mortgage,,residential
155,2020-03-31,91-554-3033,Leannon LLC,NZ,WA,Precious Metals,07,Trade Finance,2023-02-13,2025-04-05,SEK,40929534,44513837,38721768,Stage 1,PER,E,E01,E01e,E,D01,Trade Finance02,Internal Refinance,BB above,L,Guarantee,,
156,2020-03-31,74-974-2312,"Pfannerstill, Pfeffer and Huels",HK,NSW,Industrial Machinery/Components,01,Trade Finance,2023-06-05,2025-04-04,ALL,11245250,19498369,27734002,Stage 2,PER,C,C02,C02f,C,D01,Trade Finance02,External Refinance,AA above,P,Mortgage,ppp1,residential
157,2020-03-31,58-575-0908,Ruecker-Erdman,US,TAS,Computer Software: Prepackaged Software,06,Trade Finance,2023-10-18,2025-11-24,ZAR,27153536,37657165,48505506,Stage 2,MEL,E,E06,E06c,E,E01,Trade Finance05,Internal Refinance,BB above,R,Pledge,,
158,2020-03-31,64-883-7616,Strosin Group,HK,ACT,EDP Services,06,Corporate Bond,2020-01-30,2025-07-08,RUB,31023676,10036320,33992034,,SFD,B,B02,B02b,B,B01,Corporate Bond05,Internal Refinance,No Rating,S,Guarantee,ppp3,
159,2020-03-31,87-378-5082,"Konopelski, Weimann and Jaskolski",HK,WA,,15,Trade Finance,2020-03-23,2025-07-13,EUR,14958377,31835167,30241116,Stage 2,CBD,C,C01,C01a,C,F01,Trade Finance05,Internal Refinance,No Rating,K,Guarantee,ppp2,office
160,2020-03-31,20-076-2295,"Abshire, McLaughlin and Quigley",HK,ACT,RETAIL: Building Materials,19,Loan,2020-10-16,2024-12-09,CNY,22426268,45653223,16231034,Stage 1,TFD,C,C06,C06f,C,E01,Loan06,Internal Refinance,AA above,A,Pledge,,
161,2020-03-31,15-660-9659,"Bogan, Schoen and Klocko",GB,ACT,Oil & Gas Production,08,Loan,2021-04-05,2025-07-04,CNY,18070103,39507166,27637795,Stage 2,SFD,C,C05,C05f,C,E01,Loan03,External Refinance,AA above,B,Pledge,ppp1,logistics
162,2020-03-31,36-317-9375,"Stark, Doyle and Ward",AU,VIC,Restaurants,21,Corporate Bond,2021-02-05,2025-01-26,ARS,9801251,39094932,1169275,Stage 2,MEL,C,C03,C03b,C,F01,Corporate Bond03,General Purpose,AA above,S,Guarantee,ppp2,logistics
163,2020-03-31,55-144-3820,Welch-Fadel,CN,VIC,,03,Loan,2023-03-10,2025-09-14,IDR,7529542,1684094,10741518,,MEL,D,D05,D05a,D,A01,Loan03,General Purpose,No Rating,W,Guarantee,ppp1,hotel
164,2020-03-31,74-395-7292,"Considine, Welch and Hettinger",AU,QLD,Industrial Machinery/Components,03,Corporate Bond,2022-04-28,2025-03-27,ALL,30958748,1742930,48784662,Stage 2,CBD,D,D04,D04e,D,D01,Corporate Bond01,General Purpose,No Rating,C,Pledge,ppp3,office
165,2020-03-31,49-359-4669,Larson and Sons,NZ,NSW,Steel/Iron Ore,13,Loan,2020-06-11,2025-09-17,IDR,38255478,6458988,13076898,,PER,C,C05,C05c,C,B01,Loan03,Internal Refinance,BB above,L,Guarantee,ppp4,logistics
166,2020-03-31,88-941-9613,"Veum, Mosciski and Hoeger",US,TAS,Oil & Gas Production,14,Loan,2023-07-01,2025-09-30,CNY,20450063,11969404,9175719,Stage 1,PER,F,F01,F01e,F,D01,Loan03,Internal Refinance,AA above,V,Credit,ppp4,
167,2020-03-31,82-654-3430,Murphy LLC,GB,QLD,Biotechnology: Biological Products (No Diagnostic Substances),14,Trade Finance,2020-07-31,2025-10-05,ILS,19426812,46547146,21419948,Stage 2,CBD,E,E02,E02e,E,A01,Trade Finance03,General Purpose,BB above,M,Credit,ppp4,logistics
168,2020-03-31,45-629-9708,Weber-Koepp,GB,NSW,Major Banks,19,Trade Finance,2020-02-11,2025-02-11,IDR,8475756,8114090,30733631,Stage 1,MEL,D,D03,D03f,D,B01,Trade Finance06,Internal Refinance,AA above,W,Credit,ppp4,
169,2020-03-31,76-756-8253,Feeney and Sons,CN,VIC,Engineering & Construction,08,Corporate Bond,2021-02-14,2025-07-02,IDR,48662120,9664222,33702907,Stage 1,PER,C,C05,C05b,C,A01,Corporate Bond05,Internal Refinance,BB above,F,Credit,ppp4,residential
170,2020-03-31,11-773-4036,Dibbert LLC,NZ,QLD,Biotechnology: Electromedical & Electrotherapeutic Apparatus,03,Loan,2020-06-25,2025-09-29,EUR,26824657,32446967,30885701,Stage 1,BNE,B,B03,B03a,B,E01,Loan04,General Purpose,AA above,D,Pledge,ppp3,hotel
171,2020-03-31,08-397-9810,Von LLC,GB,QLD,Electric Utilities: Central,11,Corporate Bond,2021-09-18,2025-08-22,PHP,24834233,18042812,26850945,Stage 2,PER,A,A04,A04e,A,E01,Corporate Bond03,General Purpose,No Rating,V,Pledge,ppp2,office
172,2020-03-31,50-365-1312,Hegmann Inc,CN,WA,,05,Loan,2020-07-19,2025-07-08,BOB,25455330,3406092,28685423,Stage 2,CBD,B,B06,B06f,B,C01,Loan06,External Refinance,AA above,H,Credit,,residential
173,2020-03-31,01-723-1247,Altenwerth Inc,GB,QLD,Life Insurance,06,Loan,2021-08-22,2025-11-04,PEN,21238960,48370989,41335572,Stage 1,TFD,C,C03,C03e,C,B01,Loan06,Internal Refinance,BB above,A,Guarantee,ppp1,logistics
174,2020-03-31,34-260-0740,"Balistreri, Ferry and Aufderhar",AU,QLD,,10,Trade Finance,2020-07-01,2025-11-18,EUR,28055408,40945676,36363318,Stage 2,MEL,F,F06,F06d,F,E01,Trade Finance01,General Purpose,No Rating,B,Credit,ppp3,logistics
175,2020-03-31,29-886-7566,Wolff and Sons,GB,QLD,Major Pharmaceuticals,14,Trade Finance,2021-12-19,2025-04-17,IDR,22711273,47240719,6625272,,PER,F,F03,F03d,F,A01,Trade Finance04,Internal Refinance,No Rating,W,Pledge,ppp3,hotel
176,2020-03-31,92-039-7635,Jakubowski Group,NZ,ACT,Real Estate Investment Trusts,04,Trade Finance,2020-11-10,2025-10-19,RUB,40697887,12214608,22852428,Stage 1,MEL,A,A03,A03d,A,D01,Trade Finance01,External Refinance,BB above,J,Credit,ppp2,
177,2020-03-31,99-970-1139,"Glover, Lockman and Reynolds",NZ,ACT,Television Services,01,Trade Finance,2020-01-01,2024-12-10,CNY,39126879,17469179,46962276,,MEL,C,C01,C01a,C,F01,Trade Finance04,External Refinance,No Rating,G,Pledge,ppp4,
178,2020-03-31,92-290-4607,Rath Group,HK,ACT,Property-Casualty Insurers,19,Corporate Bond,2023-07-12,2025-01-12,PLN,15698071,13181832,47585212,,MEL,E,E05,E05c,E,F01,Corporate Bond06,External Refinance,BB above,R,Credit,,office
179,2020-03-31,16-573-5820,"Ledner, Ruecker and Schiller",CN,VIC,Packaged Foods,09,Loan,2021-06-30,2025-02-12,CNY,28271589,2574943,39482318,Stage 2,MEL,F,F03,F03f,F,A01,Loan02,Internal Refinance,AA above,L,Guarantee,,office
180,2020-03-31,84-725-8846,Deckow LLC,CN,VIC,Telecommunications Equipment,20,Loan,2023-06-25,2025-09-10,COP,12634398,28170982,43708156,,TFD,E,E03,E03a,E,D01,Loan05,Internal Refinance,BB above,D,Credit,ppp3,office
181,2020-03-31,50-113-6172,Hahn-Trantow,CN,ACT,Electrical Products,20,Trade Finance,2022-07-22,2025-10-09,XPF,35499200,15237429,48745818,,PER,A,A06,A06b,A,E01,Trade Finance03,External Refinance,AA above,H,Guarantee,ppp1,logistics
182,2020-03-31,17-684-3168,O'Keefe Inc,CN,TAS,,20,Corporate Bond,2021-02-02,2025-12-01,IDR,13615037,43615981,12302412,,PER,F,F01,F01f,F,B01,Corporate Bond02,General Purpose,BB above,O,Guarantee,,office
183,2020-03-31,33-058-8222,Herzog-Kub,NZ,QLD,Plastic Products,14,Corporate Bond,2022-08-24,2025-08-31,PAB,14997853,43339098,13662707,Stage 1,CBD,B,B03,B03e,B,B01,Corporate Bond06,External Refinance,No Rating,H,Credit,ppp1,hotel
184,2020-03-31,21-743-7224,Cassin-Mraz,NZ,WA,,19,Loan,2021-05-19,2025-02-26,UAH,3346205,6130904,36216954,Stage 2,TFD,C,C03,C03a,C,D01,Loan03,General Purpose,AA above,C,Mortgage,,hotel
185,2020-03-31,40-505-2100,Waelchi and Sons,GB,VIC,Semiconductors,08,Trade Finance,2021-03-01,2025-10-03,EUR,14436430,28460105,32214163,,CBD,E,E03,E03f,E,C01,Trade Finance06,External Refinance,No Rating,W,Pledge,ppp2,residential
186,2020-03-31,96-638-9811,"Gleichner, Maggio and Tromp",AU,VIC,,21,Trade Finance,2022-01-22,2025-04-29,RUB,34012232,35111403,49066075,,CBD,A,A03,A03c,A,B01,Trade Finance06,External Refinance,AA above,G,Guarantee,ppp2,residential
187,2020-03-31,79-250-2363,"Morissette, Hilpert and Witting",CN,VIC,Specialty Chemicals,11,Loan,2021-09-17,2025-04-24,THB,40488268,20333513,24708158,,TFD,C,C02,C02e,C,C01,Loan04,General Purpose,AA above,M,Guarantee,ppp2,residential
188,2020-03-31,52-122-5302,"Bartoletti, Feil and Haag",CN,VIC,Water Supply,13,Loan,2023-08-22,2025-07-27,PLN,31898569,18264077,40588566,Stage 2,BNE,D,D04,D04e,D,B01,Loan03,Internal Refinance,No Rating,B,Guarantee,ppp4,logistics
189,2020-03-31,12-493-3366,"Towne, Skiles and Cummings",CN,NSW,,11,Trade Finance,2020-11-24,2025-01-14,USD,21101630,25879451,24791389,Stage 2,MEL,F,F03,F03c,F,A01,Trade Finance02,External Refinance,BB above,T,Credit,ppp3,hotel
190,2020-03-31,69-863-6247,Nolan-Bergnaum,US,ACT,,17,Trade Finance,2022-06-20,2024-12-11,JPY,12155366,37488034,36117195,Stage 2,CBD,E,E05,E05a,E,B01,Trade Finance04,Internal Refinance,BB above,N,Mortgage,ppp2,
191,2020-03-31,49-769-4602,Muller-Miller,GB,TAS,Major Pharmaceuticals,09,Trade Finance,2023-08-26,2025-03-10,AZN,38491130,23542470,23914355,Stage 1,TFD,B,B06,B06b,B,A01,Trade Finance01,External Refinance,No Rating,M,Mortgage,ppp1,office
192,2020-03-31,68-242-1817,"Macejkovic, Jaskolski and Hahn",HK,NSW,RETAIL: Building Materials,17,Corporate Bond,2023-11-04,2025-04-23,KZT,38052187,6080562,24621331,Stage 1,BNE,D,D02,D02d,D,E01,Corporate Bond02,External Refinance,No Rating,M,Mortgage,,residential
193,2020-03-31,27-491-8023,Ullrich-Hintz,GB,TAS,Homebuilding,06,Corporate Bond,2021-05-28,2025-08-10,EUR,40588993,45684750,23487699,,SFD,E,E06,E06f,E,C01,Corporate Bond04,External Refinance,AA above,U,Pledge,ppp1,hotel
194,2020-03-31,10-271-4138,"Wolf, Cruickshank and Waters",AU,NSW,,02,Corporate Bond,2020-02-09,2025-04-19,CNY,5357956,44031068,45722823,Stage 1,MEL,E,E05,E05c,E,F01,Corporate Bond05,External Refinance,BB above,W,Pledge,ppp4,hotel
195,2020-03-31,70-987-3217,Schneider LLC,GB,QLD,Professional Services,01,Loan,2020-08-07,2025-01-12,MXN,48245430,35601616,2092670,Stage 2,PER,B,B02,B02f,B,B01,Loan06,External Refinance,BB above,S,Mortgage,ppp2,
